,Date,Home,Name,Position,Team,Vs,A,Bbps,BPS,CS,FA,G,GC,GW,Mins,Off,OG,On,Pl Rc,Pl Yc,Starts,TA,X A,X G,X Gi,Date_Formatted,Vs_xGC_per90_Last6,Vs_xG_per90_Last6,xG_per90_Last6,xA_per90_Last6,xGC_per90_Last6
7930,16/05/2021,True,"Yokuslu  Okay Yokuslu (West Bromwich Albion, Midfielder)",MID,WBA,LIV,0,9,9,0,0,0,1,36,75,1,0,0,0,0,1,0,0.0,0.38,0.38,2021-05-16,1.2016666666666664,2.1733333333333333,0.10833333333333334,0.03166666666666667,1.8283333333333331
7915,16/05/2021,False,"Wijnaldum  Georginio Wijnaldum (Liverpool, Midfielder)",MID,LIV,WBA,0,3,3,0,0,0,0,36,6,0,0,1,0,0,0,0,0.03,0.11,0.14,2021-05-16,1.8283333333333331,1.5899999999999999,0.04014084507042254,0.04647887323943663,1.397699530516432
7929,16/05/2021,True,"Townsend (Conor)  Conor Townsend (West Bromwich Albion, Defender)",DEF,WBA,LIV,0,9,9,0,0,0,2,36,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2021-05-16,1.2016666666666664,2.1733333333333333,0.07833333333333334,0.10500000000000001,1.8283333333333331
7927,16/05/2021,True,"Phillips (Matthew)  Matthew Phillips (West Bromwich Albion, Midfielder)",MID,WBA,LIV,0,9,9,0,0,0,2,36,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2021-05-16,1.2016666666666664,2.1733333333333333,0.12272727272727274,0.19227272727272726,1.6698863636363634
7926,16/05/2021,True,"Maitland-Niles  Ainsley Maitland-Niles (West Bromwich Albion, Defender)",DEF,WBA,LIV,0,4,4,0,0,0,1,36,17,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-05-16,1.2016666666666664,2.1733333333333333,0.03940092165898618,0.08294930875576037,2.0206451612903225
7925,16/05/2021,True,"Livermore  Jake Livermore (West Bromwich Albion, Midfielder)",MID,WBA,LIV,0,3,3,0,0,0,1,36,15,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-05-16,1.2016666666666664,2.1733333333333333,,,
7903,16/05/2021,False,"Rui Patrício  Rui Pedro dos Santos Patrício (Wolverhampton Wanderers, Goalkeeper)",GKP,WOL,TOT,0,26,26,0,0,0,2,36,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.956666666666667,1.575,0.0,0.0,1.0133333333333332
7924,16/05/2021,True,"Johnstone  Sam Johnstone (West Bromwich Albion, Goalkeeper)",GKP,WBA,LIV,0,20,20,0,0,0,2,36,90,0,0,0,0,0,1,0,0.01,0.0,0.01,2021-05-16,1.2016666666666664,2.1733333333333333,0.0,0.003333333333333333,1.8283333333333331
7923,16/05/2021,True,"Grant (Karlan)  Karlan Grant (West Bromwich Albion, Forward)",FWD,WBA,LIV,0,2,2,0,0,0,1,36,8,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-05-16,1.2016666666666664,2.1733333333333333,,,
7922,16/05/2021,True,"Gallagher  Conor Gallagher (West Bromwich Albion, Midfielder)",MID,WBA,LIV,0,8,8,0,0,0,2,36,90,0,0,0,0,0,1,0,0.08,0.0,0.08,2021-05-16,1.2016666666666664,2.1733333333333333,,,
7921,16/05/2021,True,"Furlong  Darnell Furlong (West Bromwich Albion, Defender)",DEF,WBA,LIV,0,12,12,0,0,0,2,36,90,0,0,0,0,0,1,0,0.03,0.03,0.06,2021-05-16,1.2016666666666664,2.1733333333333333,0.12333333333333332,0.02,1.8283333333333331
7920,16/05/2021,True,"Diangana  Grady Diangana (West Bromwich Albion, Midfielder)",MID,WBA,LIV,0,7,7,0,0,0,1,36,73,1,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.2016666666666664,2.1733333333333333,,,
7919,16/05/2021,True,"Matheus Pereira  Matheus Fellipe Costa Pereira (West Bromwich Albion, Midfielder)",MID,WBA,LIV,1,12,21,0,0,0,2,36,90,0,0,0,0,0,1,1,0.13,0.1,0.23,2021-05-16,1.2016666666666664,2.1733333333333333,0.4715105162523901,0.24435946462715102,1.8204780114722752
7918,16/05/2021,True,"Bartley  Kyle Bartley (West Bromwich Albion, Defender)",DEF,WBA,LIV,0,10,10,0,0,0,2,36,90,0,0,0,0,0,1,0,0.0,0.08,0.08,2021-05-16,1.2016666666666664,2.1733333333333333,0.0033644859813084112,0.035327102803738325,1.830467289719626
7917,16/05/2021,True,"Ajayi  Semi Ajayi (West Bromwich Albion, Defender)",DEF,WBA,LIV,0,13,13,0,0,0,2,36,90,0,0,0,0,0,1,0,0.04,0.1,0.14,2021-05-16,1.2016666666666664,2.1733333333333333,0.10536585365853658,0.006585365853658536,1.8491463414634148
7928,16/05/2021,True,"Robson-Kanu  Hal Robson-Kanu (West Bromwich Albion, Forward)",FWD,WBA,LIV,0,-2,22,0,0,1,1,36,82,1,0,0,0,0,1,0,0.0,0.68,0.68,2021-05-16,1.2016666666666664,2.1733333333333333,,,
7907,16/05/2021,False,"Jones (Curtis)  Curtis Jones (Liverpool, Midfielder)",MID,LIV,WBA,0,10,10,0,0,0,1,36,59,1,0,0,0,0,1,0,0.04,0.0,0.04,2021-05-16,1.8283333333333331,1.5899999999999999,,,
7807,16/05/2021,True,"Rodríguez  James Rodríguez (Everton, Midfielder)",MID,EVE,SHU,0,10,10,0,0,0,1,36,78,1,0,0,0,1,1,0,0.44,0.07,0.51,2021-05-16,1.925,0.6316666666666667,,,
7820,16/05/2021,False,"Robinson (Jack)  Jack Robinson (Sheffield United, Defender)",DEF,SHU,EVE,1,17,38,1,0,0,0,36,90,0,0,0,0,1,1,1,0.61,0.0,0.61,2021-05-16,1.145,1.0533333333333335,,,
7792,16/05/2021,True,"Schlupp  Jeffrey Schlupp (Crystal Palace, Midfielder)",MID,CRY,AVL,0,3,3,0,0,0,2,36,90,0,0,0,0,0,1,0,0.01,0.04,0.05,2021-05-16,1.461666666666667,1.21,0.10271739130434782,0.22989130434782612,1.5978804347826085
7791,16/05/2021,True,"Mitchell  Tyrick Mitchell (Crystal Palace, Defender)",DEF,CRY,AVL,1,16,40,0,0,1,2,36,90,0,0,0,0,0,1,1,0.19,0.79,0.98,2021-05-16,1.461666666666667,1.21,,,
7790,16/05/2021,True,"McCarthy (James)  James McCarthy (Crystal Palace, Midfielder)",MID,CRY,AVL,0,16,16,0,0,0,2,36,73,1,0,0,0,0,1,0,0.01,0.0,0.01,2021-05-16,1.461666666666667,1.21,,,
7789,16/05/2021,True,"Kouyaté  Cheikhou Kouyaté (Crystal Palace, Midfielder)",MID,CRY,AVL,0,5,5,0,0,0,2,36,90,0,0,0,0,1,1,0,0.01,0.0,0.01,2021-05-16,1.461666666666667,1.21,0.0,0.009999999999999998,1.8166666666666662
7821,16/05/2021,False,"Stevens (Enda)  Enda Stevens (Sheffield United, Defender)",DEF,SHU,EVE,0,10,22,1,0,0,0,36,90,0,0,0,0,0,1,0,0.19,0.0,0.19,2021-05-16,1.145,1.0533333333333335,0.05333333333333333,0.043333333333333335,1.9250000000000003
7787,16/05/2021,True,"Cahill  Gary Cahill (Crystal Palace, Defender)",DEF,CRY,AVL,0,15,15,0,0,0,2,36,90,0,0,0,0,0,1,0,0.08,0.11,0.19,2021-05-16,1.461666666666667,1.21,,,
7786,16/05/2021,True,"Butland  Jack Butland (Crystal Palace, Goalkeeper)",GKP,CRY,AVL,0,14,14,0,0,0,2,36,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.461666666666667,1.21,,,
7785,16/05/2021,True,"Benteke  Christian Benteke (Crystal Palace, Forward)",FWD,CRY,AVL,0,4,28,0,0,1,2,36,90,0,0,0,0,0,1,0,0.03,0.25,0.28,2021-05-16,1.461666666666667,1.21,0.49107505070993923,0.04563894523326572,1.8118458417849899
7784,16/05/2021,False,"Watkins  Ollie Watkins (Aston Villa, Forward)",FWD,AVL,CRY,1,10,19,0,0,0,3,36,90,0,0,0,0,0,1,1,0.22,0.05,0.27,2021-05-16,1.8166666666666664,1.05,0.29866369710467705,0.07216035634743877,1.754031180400891
7783,16/05/2021,False,"Traore (Bertrand)  Bertrand Traore (Aston Villa, Midfielder)",MID,AVL,CRY,0,9,9,0,0,0,1,36,64,1,0,0,0,0,1,0,0.22,0.08,0.3,2021-05-16,1.8166666666666664,1.05,0.16804979253112035,0.041078838174273866,1.4840248962655604
7793,16/05/2021,True,"Tomkins  James Tomkins (Crystal Palace, Defender)",DEF,CRY,AVL,0,2,2,0,0,0,0,36,17,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-05-16,1.461666666666667,1.21,,,
7782,16/05/2021,False,"Targett  Matt Targett (Aston Villa, Defender)",DEF,AVL,CRY,0,10,10,0,0,0,3,36,90,0,0,0,0,0,1,0,0.16,0.0,0.16,2021-05-16,1.8166666666666664,1.05,0.004999999999999999,0.11833333333333332,1.461666666666667
7780,16/05/2021,False,"Jacob Ramsey  Jacob Ramsey (Aston Villa, Midfielder)",MID,AVL,CRY,0,6,6,0,0,0,3,36,85,1,0,0,0,0,1,0,0.02,0.18,0.2,2021-05-16,1.8166666666666664,1.05,0.07692307692307693,0.06923076923076922,1.1752136752136753
7779,16/05/2021,False,"Wesley  Wesley Moraes Ferreira da Silva (Aston Villa, Forward)",FWD,AVL,CRY,0,3,3,0,0,0,0,36,2,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-05-16,1.8166666666666664,1.05,,,
7778,16/05/2021,False,"McGinn  John McGinn (Aston Villa, Midfielder)",MID,AVL,CRY,0,3,21,0,0,1,3,36,90,0,0,0,0,1,1,0,0.02,0.07,0.09,2021-05-16,1.8166666666666664,1.05,0.08666666666666667,0.058333333333333334,1.461666666666667
7777,16/05/2021,False,"Martinez  Emiliano Martinez (Aston Villa, Goalkeeper)",GKP,AVL,CRY,0,21,21,0,0,0,3,36,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.8166666666666664,1.05,0.0,0.0,1.461666666666667
7776,16/05/2021,False,"Konsa Ngoyo  Ezri Konsa Ngoyo (Aston Villa, Defender)",DEF,AVL,CRY,0,11,11,0,0,0,3,36,90,0,0,0,0,0,1,0,0.0,0.21,0.21,2021-05-16,1.8166666666666664,1.05,0.051666666666666666,0.006666666666666666,1.461666666666667
7775,16/05/2021,False,"Hause  Kortney Hause (Aston Villa, Defender)",DEF,AVL,CRY,0,4,4,0,0,0,3,36,90,0,0,0,0,1,1,0,0.01,0.09,0.1,2021-05-16,1.8166666666666664,1.05,,,
7774,16/05/2021,False,"Grealish  Jack Grealish (Aston Villa, Midfielder)",MID,AVL,CRY,0,4,4,0,0,0,2,36,26,0,0,1,0,0,0,0,0.01,0.0,0.01,2021-05-16,1.8166666666666664,1.05,,,
7773,16/05/2021,False,"Elmohamady  Ahmed Elmohamady (Aston Villa, Defender)",DEF,AVL,CRY,0,20,20,0,0,0,3,36,90,0,0,0,0,0,1,0,0.52,0.05,0.57,2021-05-16,1.8166666666666664,1.05,,,
7772,16/05/2021,False,"El Ghazi  Anwar El Ghazi (Aston Villa, Midfielder)",MID,AVL,CRY,0,8,26,0,0,1,3,36,88,1,0,0,0,0,1,0,0.06,0.54,0.6,2021-05-16,1.8166666666666664,1.05,0.41484374999999996,0.19453125000000002,1.35578125
7771,16/05/2021,False,"Davis (Keinan)  Keinan Davis (Aston Villa, Forward)",FWD,AVL,CRY,0,1,1,0,0,0,0,36,5,0,0,1,0,0,0,0,0.0,0.08,0.08,2021-05-16,1.8166666666666664,1.05,0.6305732484076433,0.051592356687898085,0.5756687898089171
7781,16/05/2021,False,"Douglas Luiz  Douglas Luiz Soares de Paulo (Aston Villa, Midfielder)",MID,AVL,CRY,0,15,15,0,0,0,3,36,90,0,0,0,0,0,1,0,0.03,0.0,0.03,2021-05-16,1.8166666666666664,1.05,0.0393638170974155,0.04294234592445328,1.447872763419483
7794,16/05/2021,True,"Townsend (Andros)  Andros Townsend (Crystal Palace, Midfielder)",MID,CRY,AVL,0,22,22,0,0,0,2,36,90,0,0,0,0,0,1,0,0.25,0.16,0.41,2021-05-16,1.461666666666667,1.21,,,
7788,16/05/2021,True,"Eze  Eberechi Eze (Crystal Palace, Midfielder)",MID,CRY,AVL,1,11,29,0,1,0,2,36,90,0,0,0,0,0,1,2,0.06,0.35,0.41,2021-05-16,1.461666666666667,1.21,0.05481335952848723,0.1343811394891945,1.7366797642436151
7796,16/05/2021,True,"Zaha  Wilfried Zaha (Crystal Palace, Midfielder)",MID,CRY,AVL,0,5,23,0,0,1,2,36,90,0,0,0,0,1,1,0,0.05,0.23,0.28,2021-05-16,1.461666666666667,1.21,0.15166666666666667,0.12333333333333332,1.8166666666666662
7819,16/05/2021,False,"Ramsdale  Aaron Ramsdale (Sheffield United, Goalkeeper)",GKP,SHU,EVE,0,21,33,1,0,0,0,36,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.145,1.0533333333333335,0.0,0.0,1.9250000000000003
7818,16/05/2021,False,"Osborn  Ben Osborn (Sheffield United, Midfielder)",MID,SHU,EVE,0,8,8,1,0,0,0,36,90,0,0,0,0,0,1,0,0.19,0.02,0.21,2021-05-16,1.145,1.0533333333333335,0.1910284463894967,0.09649890590809629,1.9345733041575492
7817,16/05/2021,False,"Norwood  Oliver Norwood (Sheffield United, Midfielder)",MID,SHU,EVE,0,15,15,1,0,0,0,36,90,0,0,0,0,0,1,0,0.07,0.0,0.07,2021-05-16,1.145,1.0533333333333335,0.02796116504854369,0.04019417475728156,1.9009708737864075
7816,16/05/2021,False,"McGoldrick  David McGoldrick (Sheffield United, Forward)",FWD,SHU,EVE,0,2,2,1,0,0,0,36,90,0,0,0,0,0,1,0,0.08,0.18,0.26,2021-05-16,1.145,1.0533333333333335,0.17396449704142014,0.031952662721893496,1.930552268244576
7795,16/05/2021,True,"Ward (Joel)  Joel Ward (Crystal Palace, Defender)",DEF,CRY,AVL,0,4,4,0,0,0,2,36,90,0,0,0,0,1,1,0,0.02,0.0,0.02,2021-05-16,1.461666666666667,1.21,0.004999999999999999,0.023333333333333334,1.8166666666666662
7814,16/05/2021,False,"Fleck  John Fleck (Sheffield United, Midfielder)",MID,SHU,EVE,0,14,14,1,0,0,0,36,90,0,0,0,0,0,1,0,0.08,0.02,0.1,2021-05-16,1.145,1.0533333333333335,0.008333333333333335,0.03833333333333333,1.9250000000000003
7813,16/05/2021,False,"Egan  John Egan (Sheffield United, Defender)",DEF,SHU,EVE,0,12,24,1,0,0,0,36,90,0,0,0,0,0,1,0,0.0,0.11,0.11,2021-05-16,1.145,1.0533333333333335,0.03110151187904968,0.00388768898488121,1.8426781857451404
7812,16/05/2021,False,"Basham  Chris Basham (Sheffield United, Defender)",DEF,SHU,EVE,0,12,24,1,0,0,0,36,90,0,0,0,0,1,1,0,0.01,0.0,0.01,2021-05-16,1.145,1.0533333333333335,,,
7811,16/05/2021,False,"Baldock  George Baldock (Sheffield United, Defender)",DEF,SHU,EVE,0,4,16,1,0,0,0,36,90,0,0,0,0,1,1,0,0.02,0.0,0.02,2021-05-16,1.145,1.0533333333333335,0.00909090909090909,0.05090909090909092,1.88
7810,16/05/2021,True,"Richarlison  Richarlison de Andrade (Everton, Forward)",FWD,EVE,SHU,0,2,2,0,0,0,1,36,90,0,0,0,0,0,1,0,0.03,0.41,0.44,2021-05-16,1.925,0.6316666666666667,0.15872420262664166,0.03883677298311445,1.144127579737336
7809,16/05/2021,True,"André Gomes  André Filipe Tavares Gomes (Everton, Midfielder)",MID,EVE,SHU,0,4,4,0,0,0,0,36,12,0,0,1,0,0,0,0,0.01,0.0,0.01,2021-05-16,1.925,0.6316666666666667,,,
7815,16/05/2021,False,"Jebbison  Daniel Jebbison (Sheffield United, Forward)",FWD,SHU,EVE,0,2,29,1,0,1,0,36,90,0,0,0,0,0,1,0,0.01,0.87,0.88,2021-05-16,1.145,1.0533333333333335,,,
7890,16/05/2021,False,"Coady  Conor Coady (Wolverhampton Wanderers, Defender)",DEF,WOL,TOT,0,18,18,0,0,0,2,36,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.956666666666667,1.575,0.013333333333333332,0.004999999999999999,1.0133333333333332
7808,16/05/2021,True,"Sigurdsson  Gylfi Sigurdsson (Everton, Midfielder)",MID,EVE,SHU,0,5,5,0,0,0,0,36,45,0,0,1,0,0,0,0,0.08,0.08,0.16,2021-05-16,1.925,0.6316666666666667,0.26607142857142857,0.13749999999999998,1.1788492063492064
7797,16/05/2021,True,"Bernard  Bernard Anício Caldeira Duarte (Everton, Midfielder)",MID,EVE,SHU,0,5,5,0,0,0,0,36,12,0,0,1,0,0,0,0,0.03,0.0,0.03,2021-05-16,1.925,0.6316666666666667,,,
7798,16/05/2021,True,"Calvert-Lewin  Dominic Calvert-Lewin (Everton, Forward)",FWD,EVE,SHU,0,1,1,0,0,0,1,36,90,0,0,0,0,0,1,0,0.01,0.84,0.85,2021-05-16,1.925,0.6316666666666667,,,
7799,16/05/2021,True,"Coleman  Seamus Coleman (Everton, Defender)",DEF,EVE,SHU,0,13,13,0,0,0,1,36,90,0,0,0,0,0,1,0,0.08,0.0,0.08,2021-05-16,1.925,0.6316666666666667,0.04655172413793104,0.10086206896551723,1.1498060344827588
7800,16/05/2021,True,"Digne  Lucas Digne (Everton, Defender)",DEF,EVE,SHU,0,16,16,0,0,0,1,36,90,0,0,0,0,0,1,0,0.09,0.0,0.09,2021-05-16,1.925,0.6316666666666667,0.015000000000000001,0.11499999999999999,1.145
7889,16/05/2021,True,"Winks  Harry Winks (Tottenham Hotspur, Midfielder)",MID,TOT,WOL,0,11,11,0,0,0,0,36,21,0,0,1,0,0,0,0,0.01,0.0,0.01,2021-05-16,1.0133333333333332,1.0516666666666665,,,
7802,16/05/2021,True,"Godfrey  Ben Godfrey (Everton, Defender)",DEF,EVE,SHU,0,14,14,0,0,0,1,36,90,0,0,0,0,0,1,0,0.01,0.13,0.14,2021-05-16,1.925,0.6316666666666667,0.06166666666666666,0.03333333333333333,1.145
7803,16/05/2021,True,"Holgate  Mason Holgate (Everton, Defender)",DEF,EVE,SHU,0,7,7,0,0,0,1,36,45,1,0,0,0,0,1,0,0.01,0.0,0.01,2021-05-16,1.925,0.6316666666666667,0.005648535564853557,0.003765690376569038,1.127489539748954
7804,16/05/2021,True,"Keane  Michael Keane (Everton, Defender)",DEF,EVE,SHU,0,14,14,0,0,0,1,36,90,0,0,0,0,0,1,0,0.07,0.03,0.1,2021-05-16,1.925,0.6316666666666667,,,
7805,16/05/2021,True,"Allan  Allan Marques Loureiro (Everton, Midfielder)",MID,EVE,SHU,0,11,11,0,0,0,1,36,90,0,0,0,0,0,1,0,0.05,0.03,0.08,2021-05-16,1.925,0.6316666666666667,0.028,0.026,1.138
7806,16/05/2021,True,"Pickford  Jordan Pickford (Everton, Goalkeeper)",GKP,EVE,SHU,0,17,17,0,0,0,1,36,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-16,1.925,0.6316666666666667,0.0,0.0,1.138
7801,16/05/2021,True,"Doucouré  Abdoulaye Doucouré (Everton, Midfielder)",MID,EVE,SHU,0,15,15,0,0,0,1,36,78,1,0,0,0,0,1,0,0.07,0.0,0.07,2021-05-16,1.925,0.6316666666666667,,,
8149,18/05/2021,True,"Ward-Prowse  James Ward-Prowse (Southampton, Midfielder)",MID,SOU,LEE,0,14,14,0,0,0,2,37,90,0,0,0,0,0,1,0,0.1,0.12,0.22,2021-05-18,1.5383333333333333,1.2333333333333334,0.325,0.11499999999999999,1.735
8148,18/05/2021,True,"Walker-Peters  Kyle Walker-Peters (Southampton, Defender)",DEF,SOU,LEE,0,5,5,0,0,0,2,37,90,0,0,0,0,0,1,0,0.03,0.0,0.03,2021-05-18,1.5383333333333333,1.2333333333333334,0.03687150837988828,0.05027932960893854,1.7281005586592177
8147,18/05/2021,True,"Walcott  Theo Walcott (Southampton, Midfielder)",MID,SOU,LEE,0,8,8,0,0,0,1,37,78,1,0,0,0,0,1,0,0.03,0.0,0.03,2021-05-18,1.5383333333333333,1.2333333333333334,,,
8146,18/05/2021,True,"Vestergaard  Jannik Vestergaard (Southampton, Defender)",DEF,SOU,LEE,0,13,13,0,0,0,2,37,90,0,0,0,0,0,1,0,0.04,0.04,0.08,2021-05-18,1.5383333333333333,1.2333333333333334,0.029347826086956526,0.021521739130434783,1.6976086956521739
8145,18/05/2021,True,"Tella  Nathan Tella (Southampton, Midfielder)",MID,SOU,LEE,0,-5,-5,1,0,0,0,37,70,1,0,0,0,0,1,0,0.08,0.08,0.16,2021-05-18,1.5383333333333333,1.2333333333333334,0.39149999999999996,0.1305,1.4991999999999996
8142,18/05/2021,True,"Redmond  Nathan Redmond (Southampton, Midfielder)",MID,SOU,LEE,0,-2,-2,0,0,0,2,37,20,0,0,1,0,0,0,0,0.0,0.11,0.11,2021-05-18,1.5383333333333333,1.2333333333333334,0.11644736842105265,0.059210526315789484,1.7893421052631577
8143,18/05/2021,True,"Salisu  Mohammed Salisu (Southampton, Defender)",DEF,SOU,LEE,0,13,13,0,0,0,2,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,1.5383333333333333,1.2333333333333334,,,
8141,18/05/2021,True,"McCarthy (Alex)  Alex McCarthy (Southampton, Goalkeeper)",GKP,SOU,LEE,0,18,18,0,0,0,2,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,1.5383333333333333,1.2333333333333334,,,
8140,18/05/2021,True,"Ings  Danny Ings (Southampton, Forward)",FWD,SOU,LEE,0,-1,-1,0,0,0,2,37,45,0,0,1,0,0,0,0,0.03,0.15,0.18,2021-05-18,1.5383333333333333,1.2333333333333334,,,
8139,18/05/2021,True,"Djenepo  Moussa Djenepo (Southampton, Midfielder)",MID,SOU,LEE,0,15,15,0,0,0,2,37,90,0,0,0,0,0,1,0,0.1,0.02,0.12,2021-05-18,1.5383333333333333,1.2333333333333334,,,
8136,18/05/2021,True,"Adams  Che Adams (Southampton, Forward)",FWD,SOU,LEE,0,-2,-2,0,0,0,0,37,45,1,0,0,0,0,1,0,0.01,0.67,0.68,2021-05-18,1.5383333333333333,1.2333333333333334,0.37234513274336284,0.177212389380531,1.5272345132743361
8144,18/05/2021,True,"Stephens (Jack)  Jack Stephens (Southampton, Defender)",DEF,SOU,LEE,0,17,17,0,0,0,2,37,90,0,0,0,0,0,1,0,0.03,0.34,0.37,2021-05-18,1.5383333333333333,1.2333333333333334,,,
8138,18/05/2021,True,"Diallo  Ibrahima Diallo (Southampton, Midfielder)",MID,SOU,LEE,0,4,4,0,0,0,1,37,12,0,0,1,0,0,0,0,0.04,0.0,0.04,2021-05-18,1.5383333333333333,1.2333333333333334,0.03641618497109827,0.01560693641618497,2.27514450867052
8135,18/05/2021,False,"Struijk  Pascal Struijk (Leeds United, Defender)",DEF,LEE,SOU,0,3,3,0,0,0,0,37,45,0,0,1,0,1,0,0,0.0,0.04,0.04,2021-05-18,1.735,1.2233333333333334,0.07682926829268293,0.0036585365853658534,1.4776829268292682
7932,18/05/2021,True,"Bissouma  Yves Bissouma (Brighton and Hove Albion, Midfielder)",MID,BHA,MCI,0,19,19,0,0,0,2,37,90,0,0,0,0,0,1,0,0.06,0.06,0.12,2021-05-18,0.8283333333333335,1.6500000000000004,0.07680890538033394,0.06512059369202226,0.8871614100185528
8077,18/05/2021,False,"Ream  Tim Ream (Fulham, Defender)",DEF,FUL,MUN,0,13,13,0,0,0,1,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,1.0266666666666666,1.6716666666666669,,,
8076,18/05/2021,False,"Lookman  Ademola Lookman (Fulham, Midfielder)",MID,FUL,MUN,0,4,4,0,0,0,1,37,89,1,0,0,0,1,1,0,0.15,0.05,0.2,2021-05-18,1.0266666666666666,1.6716666666666669,0.08080495356037153,0.09752321981424147,1.881300309597523
8075,18/05/2021,False,"Loftus-Cheek  Ruben Loftus-Cheek (Fulham, Midfielder)",MID,FUL,MUN,0,4,4,0,0,0,0,37,27,0,0,1,0,0,0,0,0.01,0.0,0.01,2021-05-18,1.0266666666666666,1.6716666666666669,,,
8074,18/05/2021,False,"Lemina  Mario Lemina (Fulham, Midfielder)",MID,FUL,MUN,0,8,8,0,0,0,1,37,90,0,0,0,0,1,1,0,0.0,0.04,0.04,2021-05-18,1.0266666666666666,1.6716666666666669,0.02088167053364269,0.0605568445475638,1.6154988399071926
8073,18/05/2021,False,"DeCordova-Reid  Bobby DeCordova-Reid (Fulham, Forward)",FWD,FUL,MUN,1,11,20,0,0,0,1,37,90,0,0,0,0,0,1,1,0.16,0.0,0.16,2021-05-18,1.0266666666666666,1.6716666666666669,0.06802325581395349,0.03662790697674419,1.6124418604651165
8072,18/05/2021,False,"Cavaleiro  Ivan Cavaleiro (Fulham, Midfielder)",MID,FUL,MUN,0,7,7,0,0,0,1,37,90,0,0,0,0,0,1,0,0.09,0.0,0.09,2021-05-18,1.0266666666666666,1.6716666666666669,0.011508951406649618,0.14501278772378517,1.8514578005115088
8071,18/05/2021,False,"Carvalho  Fabio Carvalho (Fulham, Midfielder)",MID,FUL,MUN,0,5,5,0,0,0,1,37,63,1,0,0,0,0,1,0,0.0,0.51,0.51,2021-05-18,1.0266666666666666,1.6716666666666669,,,
8070,18/05/2021,False,"Bryan (Joe)  Joe Bryan (Fulham, Defender)",DEF,FUL,MUN,0,10,22,0,0,1,1,37,90,0,0,0,0,0,1,0,0.01,0.28,0.29,2021-05-18,1.0266666666666666,1.6716666666666669,,,
8069,18/05/2021,False,"Areola  Alphonse Areola (Fulham, Goalkeeper)",GKP,FUL,MUN,0,18,18,0,0,0,1,37,90,0,0,0,0,1,1,0,0.0,0.0,0.0,2021-05-18,1.0266666666666666,1.6716666666666669,0.0,0.0,1.615
8068,18/05/2021,False,"Andersen  Joachim Andersen (Fulham, Defender)",DEF,FUL,MUN,0,9,9,0,0,0,0,37,58,0,0,1,0,0,0,0,0.0,0.0,0.0,2021-05-18,1.0266666666666666,1.6716666666666669,0.06,0.01,1.615
8067,18/05/2021,False,"Tosin  Oluwatosin Adarabioyo (Fulham, Defender)",DEF,FUL,MUN,0,16,16,0,0,0,1,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,1.0266666666666666,1.6716666666666669,0.014516129032258067,0.014516129032258062,1.8441935483870966
8011,18/05/2021,False,"Vardy  Jamie Vardy (Leicester City, Forward)",FWD,LEI,CHE,0,7,7,0,0,0,2,37,90,0,0,0,0,0,1,0,0.02,0.22,0.24,2021-05-18,0.6699999999999999,1.7733333333333334,0.4114285714285713,0.19714285714285712,1.0189523809523808
8010,18/05/2021,False,"Tielemans  Youri Tielemans (Leicester City, Midfielder)",MID,LEI,CHE,0,11,11,0,0,0,2,37,90,0,0,0,0,0,1,0,0.2,0.0,0.2,2021-05-18,0.6699999999999999,1.7733333333333334,0.10500000000000001,0.24666666666666665,1.0
8009,18/05/2021,False,"Thomas (Luke)  Luke Thomas (Leicester City, Defender)",DEF,LEI,CHE,0,4,4,0,0,0,2,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,0.6699999999999999,1.7733333333333334,0.037500000000000006,0.06328125000000001,0.7333072916666666
8008,18/05/2021,False,"Söyüncü  Caglar Söyüncü (Leicester City, Defender)",DEF,LEI,CHE,0,14,14,0,0,0,2,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,0.6699999999999999,1.7733333333333334,0.048,0.032,1.034
8007,18/05/2021,False,"Schmeichel  Kasper Schmeichel (Leicester City, Goalkeeper)",GKP,LEI,CHE,0,17,17,0,0,0,2,37,90,0,0,0,0,0,1,0,0.0,0.0,0.0,2021-05-18,0.6699999999999999,1.7733333333333334,0.0,0.0,1.0
